Joshua Tree: The Complete Guide: Joshua Tree National Park (Color Travel Guide),Sports & Outdoors,24-May-16,by James Kaiser,Paperback,13.59,19.99,4.2,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
The Boy Who Knew Too Much: An Astounding True Story of a Young Boy's Past-Life Memories,Sports & Outdoors,21-Mar-17,by Cathy Byrd,Hardcover,13.59,19.99,4.6,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Number Tracing Book for Preschoolers: Number Tracing Book for Preschoolers  Number tracing books for kids ages 3-5  Number tracing workbook  Number Writing Practice Book (Volume 2),Sports & Outdoors,23-Sep-17,by Home Workbook for Kids,Paperback,5.99,,0,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Kodokan Judo: The Essential Guide to Judo by Its Founder Jigoro Kano,Sports & Outdoors,30-Aug-13,by Jigoro Kano,Paperback,19.2,24,4.7,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
The Mental Game of Poker: Proven Strategies for Improving Tilt Control  Confidence  Motivation  Coping with Variance  and More.,Sports & Outdoors,4-May-11,by Jared Tendler and Barry Carter,Paperback,23.74,29.95,4.5,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Workouts in a Binder for Swimmers  Triathletes  and Coaches,Sports & Outdoors,18-Nov-05,by Nick Hansen and Eric Hansen,Spiral-bound,21.9,29.95,4.2,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
The Endurance: Shackleton's Legendary Antarctic Expedition,Sports & Outdoors,3-Nov-98,by Caroline Alexander,Hardcover,24.03,35,4.8,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Standard Catalog of Military Firearms: The Collector¡¯s Price & Reference Guide,Sports & Outdoors,12-Jan-17,by Philip Peterson,Paperback,23.79,34.99,4.8,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Death in the Long Grass: A Big Game Hunter's Adventures in the African Bh,Sports & Outdoors,15-Jan-78,by Peter H. Capstick and M. Philip Kahl,Hardcover,12.17,26.99,4.7,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Appalachian Trail  Springer Mountain to Davenport Gap [Georgia  North Carolina  Tennessee] (National Geographic Trails Illtrated Map),Sports & Outdoors,25-Sep-15,by National Geographic Maps - Trails Illtrated,Map,13,14.95,4.7,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Rsell Westbrook: Style Drivers,Sports & Outdoors,30-Aug-17,by Rsell Westbrook,Hardcover,34.43,55,5,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
The Sibley Guide to Trees,Sports & Outdoors,15-Sep-09,by David Allen Sibley,Flexibound,31.96,39.95,4.5,https://www.amazon.com/s/ref=sr_pg_56?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=56&ie=UTF8&qid=1518108915
Unbored: The Essential Field Guide to Serio Fun,Sports & Outdoors,16-Oct-12,by Joshua Glenn and Elizabeth Foy Larsen,Hardcover,15.54,28,4.3,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
Fundamentals of Sports Injury Management,Sports & Outdoors,3-Mar-11,by Marcia K. Anderson and Gail P. Parr,Paperback,43.33,,4,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
The Art of Smart Football,Sports & Outdoors,9-Jul-15,by Chris B. Brown,Paperback,9.94,,4.7,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
Boy Scouts Handbook: The First Edition  1911 (Dover Books on Americana),Sports & Outdoors,17-Jun-05,by Boy Scouts of America,Paperback,4.71,11.95,3.6,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
Destination Truth: Memoirs of a Monster Hunter,Sports & Outdoors,11-Oct-11,by Josh Gates,Paperback,12.85,16,4.8,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
The Score of a Lifetime: 25 Years Talking Chicago Sports,Sports & Outdoors,15-Nov-17,by Terry Boers,Hardcover,15.99,19.95,4.6,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
Ruthless River: Love and Survival by Raft on the Amazon's Relentless Madre de Dios (Vintage Departures),Sports & Outdoors,30-May-17,by Holly FitzGerald,Paperback,10.87,16,4.6,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
The Men's Health Gym Bible (2nd edition),Sports & Outdoors,18-Apr-17,by Michael Mejia and Myatt Murphy,Paperback,13.59,22.99,4.5,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
Wayne Goddard's 50 Knife Shop  Revised,Sports & Outdoors,7-Apr-06,by Wayne Goddard,Paperback,15.52,21.99,4.5,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
Berlin 1936: Sixteen Days in Augt,Sports & Outdoors,6-Feb-18,by Oliver Hilmes and Jefferson Chase,Hardcover,16.48,24.95,5,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
The Complete Bladesmith: Forging Your Way to Perfection,Sports & Outdoors,20-Dec-17,by Jim Hrisoulas,Paperback,29.99,,4.7,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
Welcome to the Goddamn Ice Cube: Chasing Fear and Finding Home in the Great White North,Sports & Outdoors,21-Mar-17,by Blair Braverman,Paperback,6.11,14.99,4.2,https://www.amazon.com/s/ref=sr_pg_57?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=57&ie=UTF8&qid=1518108936
"Bring Your ""A"" Game: A Young Athlete's Guide to Mental Toughness",Sports & Outdoors,15-Dec-09,by Jennifer L. Etnier,Paperback,9.18,19,4.1,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Dynamic Nymphing: Tactics  Techniques  and Flies from Around the World,Sports & Outdoors,8-Dec-11,by George Daniel,Hardcover,28.07,40.95,4.6,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Running Your First Ultra: Ctomizable Training Plans for Your First 50K to 100-mile Race,Sports & Outdoors,1-Dec-15,by Krissy Moehl,Paperback,12.69,22.99,4.6,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Citizens of the Sea: Wondro Creatures From the Cens of Marine Life,Sports & Outdoors,14-Sep-10,by Nancy Knowlton,Hardcover,20.8,26,4.5,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Canyons of the Escalante [Grand Staircase-Escalante National Monument] (National Geographic Trails Illtrated Map),Sports & Outdoors,1-Jan-10,by National Geographic Maps - Trails Illtrated,Map,11.95,,4.5,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Jump Attack: The Formula for Explosive Athletic Performance  Jumping Higher  and Training Like the Pros,Sports & Outdoors,3-Jun-14,by Tim S. Grover,Paperback,10.44,18,4.4,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
History of Fly-Fishing in Fifty Flies,Sports & Outdoors,7-Apr-15,by Ian Whitelaw,Hardcover,16.89,22.5,4.7,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
The Crossley ID Guide: Eastern Birds (The Crossley ID Guides),Sports & Outdoors,20-Feb-11,by Richard Crossley,Flexibound,24.96,35,4.7,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
2018 Minor League Baseball Analyst,Sports & Outdoors,1-Mar-18,by Jeremy Deloney and Rob Gordon,Paperback,19.95,,0,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Peterson Field Guide to Birds of Northern Central America (Peterson Field Guides),Sports & Outdoors,1-Nov-16,by Jesse Fagan and Oliver Komar,Paperback,14.9,25,4.6,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Powder: The Greatest Ski Runs on the Planet,Sports & Outdoors,7-Oct-14,by Patrick Thorne,Hardcover,29.99,,4.7,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Nine Lessons I Learned from My Father,Sports & Outdoors,31-Oct-17,by Murray Howe,Hardcover,19.96,24.95,5,https://www.amazon.com/s/ref=sr_pg_58?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=58&ie=UTF8&qid=1518108957
Nine Lessons I Learned from My Father,Sports & Outdoors,31-Oct-17,by Murray Howe,Hardcover,19.96,24.95,5,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Know Who You Are. Live Like It Matters.: A Homeschooler's Interactive Guide to Discovering Your True Identity,Sports & Outdoors,16-May-17,by Tim Tebow,Paperback,10.93,12.99,4.7,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Hal Koerner's Field Guide to Ultrarunning: Training for an Ultramarathon  from 50K to 100 Miles and Beyond,Sports & Outdoors,1-Aug-14,by Hal Koerner and Scott Jurek,Paperback,14.59,18.95,4.5,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Gemma the Gymnastics Fairy (Rainbow Magic: Sports Fairies #7),Sports & Outdoors,1-Apr-10,by Daisy Meadows,Mass Market Paperback,2.82,4.99,4.4,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Coaching Youth Baseball the Ripken Way,Sports & Outdoors,15-Dec-06,by Cal Ripken  Jr. and Bill Ripken,Paperback,10.21,18.95,4.7,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
No one owes you a F*cking thing: It's your responsibility to fight for the life you want,Sports & Outdoors,24-Jan-18,by Robert Lee Washington and Aker Mark Franklin Bayley-Hay,Paperback,14.46,,5,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Sports Marketing,Sports & Outdoors,2-Aug-12,by Michael Fetchko and Donald P. Roy,Hardcover,16.49,,4.5,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Audubon Birdhoe Book: Building  Placing  and Maintaining Great Homes for Great Birds,Sports & Outdoors,15-Nov-13,by Margaret Barker and Elissa Wolfson,Paperback,16.91,24.99,4.3,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Dance Anatomy (Sports Anatomy),Sports & Outdoors,12-Mar-10,by Jacqui Greene Haas,Paperback,20.3,24.95,4.8,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Back in the Day,Sports & Outdoors,1-Jan-18,by William Sharp and Ozzie Aband,Hardcover,61.28,65,5,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Fifty Places to Bike Before You Die: Biking Experts Share the World's Greatest Destinations,Sports & Outdoors,1-Oct-12,by Chris Santella,Hardcover,17.96,24.95,4.2,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Unscripted: The Unpredictable Moments That Make Life Extraordinary,Sports & Outdoors,4-Apr-17,by Ernie Jr. Johnson and John Smoltz,Hardcover,13.33,24.99,4.7,https://www.amazon.com/s/ref=sr_pg_59?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=59&ie=UTF8&qid=1518108977
Training for Climbing: The Definitive Guide to Improving Your Performance (How To Climb Series),Sports & Outdoors,15-Jul-16,by Eric Horst,Paperback,20.36,29.95,4.6,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Go Like Hell: Ford  Ferrari  and Their Battle for Speed and Glory at Le Mans,Sports & Outdoors,17-Jun-10,by A. J. Baime,Paperback,7.34,15.95,4.8,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Beyond Horse Massage: A Breakthrough Interactive Method for Alleviating Soreness  Strain  and Tension,Sports & Outdoors,14-Oct-11,by Jim Masterson and Stefanie Reinhold,Hardcover,22.02,32.95,4.8,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Once a Runner: A Novel,Sports & Outdoors,6-Apr-10,by John L. Parker Jr.,Paperback,11.72,17,4.4,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Desktop Basketball: It's a Slam Dunk! (Miniature Editions),Sports & Outdoors,27-Mar-12,by Shoshana Stopek,Paperback,5.77,9.95,4.4,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Powered Paragliding Bible 4,Sports & Outdoors,10-Aug-15,by Jeff Goin and Tim Kaiser,Paperback,49.95,,4.6,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Lonely Planet Philippines (Travel Guide),Sports & Outdoors,1-Jun-15,by Lonely Planet and Michael Grosberg,Paperback,20.39,29.99,3.6,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Rome (National Geographic: Destination City Map),Sports & Outdoors,1-Jan-13,by National Geographic Maps,Map,7.95,,4.3,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Hiking Zion and Bryce Canyon National Parks: A Guide To Southwestern Utah's Greatest Hikes (Regional Hiking Series),Sports & Outdoors,19-Nov-13,by Erik Molvar,Paperback,21.93,,4.3,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Runner's World Big Book of Marathon and Half-Marathon Training: Winning Strategies  Inpiring Stories  and the Ultimate Training Tools,Sports & Outdoors,5-Jun-12,by Amby Burfoot and Bart Yasso,Paperback,12.98,21.99,4.5,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
The Breaks of the Game,Sports & Outdoors,17-Feb-09,by David Halberstam,Paperback,13.47,17,4.3,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Bike Art 2018 Wall Calendar: In Celebration of the Bicycle,Sports & Outdoors,21-Jul-17,by Amber Lot Publishing and Aimee Sicuro,Calendar,10.82,14.99,5,https://www.amazon.com/s/ref=sr_pg_60?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=60&ie=UTF8&qid=1518108998
Bike Art 2018 Wall Calendar: In Celebration of the Bicycle,Sports & Outdoors,21-Jul-17,by Amber Lot Publishing and Aimee Sicuro,Calendar,10.82,14.99,5,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
The Story of Stuff: The Impact of Overconsumption on the Planet  Our Communities  and Our Health-And How We Can Make It Better,Sports & Outdoors,22-Feb-11,by Annie Leonard,Paperback,9.86,17,4.3,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Native Trees of the Southeast,Sports & Outdoors,4-Jun-07,by L. Katherine Kirkman and Claud L. Brown,Paperback,25.64,34.95,4.5,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Get Your Captain's License  5th,Sports & Outdoors,7-Dec-15,by Charlie Wing,Paperback,20.4,30,3.8,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Mastering The 21 Immutable Principles Of Brazilian Jiu-Jitsu: The Ultimate Handbook for Brazilian Jiu-Jitsu Students,Sports & Outdoors,1-Jun-15,by Paulo Guillobel and Dirk Anderson,Paperback,14.99,,4.6,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Astros Strong: Hoton's Historic 2017 Championship Season,Sports & Outdoors,7-Nov-17,by Hoton Chronicle,Paperback,11.96,14.95,5,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Motor Learning and Control for Practitioners,Sports & Outdoors,28-Sep-17,by Cheryl A. Coker,Paperback,72.95,,0,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Modoc: The True Story of the Greatest Elephant That Ever Lived,Sports & Outdoors,26-Aug-98,by Ralph Helfer,Paperback,8.69,14.99,4.6,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
From Darkness to Dynasty: The First 40 Years of the New England Patriots,Sports & Outdoors,6-Sep-16,by Jerry Thornton and Michael Holley,Hardcover,18.22,27.95,4.7,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Moon California Camping: The Complete Guide to More Than 1 400 Tent and RV Campgrounds (Moon Outdoors),Sports & Outdoors,16-May-17,by Tom Stienstra,Paperback,16.99,24.99,4.3,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
I Never Had It Made: An Autobiography of Jackie Robinson,Sports & Outdoors,6-May-03,by Jackie Robinson and Alfred Duckett,Paperback,14.97,,4.3,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
Snow Sense: A Guide to Evaluating Snow Avalanche Hazard,Sports & Outdoors,1-Oct-11,by Jill Fredston and Doug Fesler,Paperback,11.95,,4.7,https://www.amazon.com/s/ref=sr_pg_61?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=61&ie=UTF8&qid=1518109018
From Darkness to Dynasty: The First 40 Years of the New England Patriots,Sports & Outdoors,6-Sep-16,by Jerry Thornton and Michael Holley,Hardcover,18.22,27.95,4.7,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
Moon California Camping: The Complete Guide to More Than 1 400 Tent and RV Campgrounds (Moon Outdoors),Sports & Outdoors,16-May-17,by Tom Stienstra,Paperback,16.99,24.99,4.3,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
I Never Had It Made: An Autobiography of Jackie Robinson,Sports & Outdoors,6-May-03,by Jackie Robinson and Alfred Duckett,Paperback,14.97,,4.3,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
Snow Sense: A Guide to Evaluating Snow Avalanche Hazard,Sports & Outdoors,1-Oct-11,by Jill Fredston and Doug Fesler,Paperback,11.95,,4.7,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
Medicine for the Outdoors: The Essential Guide to First Aid and Medical Emergencies  6e,Sports & Outdoors,20-Feb-15,by Paul S. Auerbach MD  MS  FACEP  FAWM,Paperback,20.63,26.99,4.6,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
NSCA's Essentials of Tactical Strength and Conditioning,Sports & Outdoors,24-Feb-17,by NSCA -National Strength & Conditioning Association,Hardcover,73.57,89,5,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
Arches National Park (National Geographic Trails Illtrated Map),Sports & Outdoors,3-Feb-14,by National Geographic Maps - Trails Illtrated,Map,11.95,,4.3,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
Basketball For Dummies,Sports & Outdoors,11-Oct-11,by Richard Phelps and Tim Bourret,Paperback,8.38,22.99,3.7,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
The Biness of Sports  2nd Edition,Sports & Outdoors,26-Oct-10,by Scott R. Rosner and Kenneth L. Shropshire,Paperback,41.35,,4.7,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
The Triathlete's Training Diary: Your Ultimate Tool for Faster  Stronger Racing  2nd Ed.,Sports & Outdoors,6-Oct-16,by Joe Friel,Spiral-bound,6.5,15.95,4.7,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
The Cooperstown Casebook: Who's in the Baseball Hall of Fame  Who Should Be In  and Who Should Pack Their Plaques,Sports & Outdoors,25-Jul-17,by Jay Jaffe,Hardcover,17.67,25.99,4.1,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
A Look at Life from a Deer Stand Devotional,Sports & Outdoors,1-Aug-09,by Steve Chapman,Hardcover,8.49,9.99,4.7,https://www.amazon.com/s/ref=sr_pg_62?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=62&ie=UTF8&qid=1518109039
Incredible--and True!--Fishing Stories,Sports & Outdoors,6-May-14,by Shaun Morey,Paperback,10.6,,4.5,https://www.amazon.com/s/ref=sr_pg_63?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=63&ie=UTF8&qid=1518109060
Redemption: Carolina Basketball's 2016_2017 Journey from Heartbreak to History,Sports & Outdoors,15-Oct-17,by Adam Lucas and Steve Kirschner,Hardcover,23.14,35,4.9,https://www.amazon.com/s/ref=sr_pg_63?rh=n%3A283155%2Cn%3A%211000%2Cn%3A26&page=63&ie=UTF8&qid=1518109060
